V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD
0.0275018,0.027662,0.0281313,0.0276706,0.0278822,0.0280541,0.0268138,0.0282262,0.0280337,0.0273317,1e-10_100000_5,8,1e-10,100000,5,0.02773074,0.000432818017185052
0.0264783,0.0267367,0.0271846,0.0264725,0.0269488,0.0272486,0.0255517,0.0269833,0.0273071,0.0264167,1e-10_100000_5,9,1e-10,100000,5,0.02673283,0.000530917191806364
0.0253039,0.0256364,0.0261368,0.0257384,0.0258543,0.0261702,0.0245612,0.0257792,0.0262515,0.0257155,1e-10_100000_5,10,1e-10,100000,5,0.02571474,0.000494802250511365
0.0245907,0.0244358,0.0252203,0.0248416,0.0250224,0.0251465,0.0238873,0.0249793,0.0249735,0.0248144,1e-10_100000_5,11,1e-10,100000,5,0.02479118,0.000397080492259861
0.023736,0.0236378,0.0244122,0.0238965,0.0243142,0.0240591,0.0228945,0.0241644,0.0239465,0.0237052,1e-10_100000_5,12,1e-10,100000,5,0.02387664,0.000430822260850625
0.0228156,0.0228894,0.0232936,0.023013,0.0238162,0.0233349,0.022101,0.0230639,0.0230367,0.0228576,1e-10_100000_5,13,1e-10,100000,5,0.02302219,0.000439688150726045
0.0222269,0.0220397,0.0224706,0.0220449,0.0227412,0.0226762,0.0214408,0.0223546,0.0223224,0.0220177,1e-10_100000_5,14,1e-10,100000,5,0.0222335,0.000377218224491989
0.0214769,0.0211812,0.0216096,0.0214499,0.021897,0.0218403,0.020437,0.0216228,0.0214851,0.021161,1e-10_100000_5,15,1e-10,100000,5,0.02141608,0.000418976066142208
0.0205698,0.020288,0.0208953,0.0208522,0.0210815,0.0210322,0.0197325,0.0210158,0.0205605,0.0204673,1e-10_100000_5,16,1e-10,100000,5,0.02064951,0.000420027127298543
0.0197591,0.0195775,0.0202221,0.0200011,0.0203836,0.0203972,0.0190673,0.0201808,0.0199412,0.0197518,1e-10_100000_5,17,1e-10,100000,5,0.01992817,0.000409181921100573
0.0191498,0.0189602,0.0192153,0.01928,0.0197781,0.0196078,0.0182072,0.0194331,0.0195122,0.0189629,1e-10_100000_5,18,1e-10,100000,5,0.01921066,0.000442178315464097
0.0185205,0.018231,0.018589,0.0186312,0.019057,0.0186565,0.0176037,0.0187261,0.0190712,0.0184687,1e-10_100000_5,19,1e-10,100000,5,0.01855549,0.000419469184274072
0.0180627,0.0175436,0.0178992,0.0179756,0.0185998,0.0181411,0.0169018,0.0180588,0.0185358,0.0179837,1e-10_100000_5,20,1e-10,100000,5,0.01797021,0.000481967157594789
0.0173982,0.0171274,0.0171779,0.0172969,0.0180594,0.0174355,0.0163424,0.0174791,0.0177456,0.0172172,1e-10_100000_5,21,1e-10,100000,5,0.01732796,0.000446725466776483
0.0166629,0.0167138,0.0165317,0.0168674,0.0176473,0.0169839,0.0155341,0.016794,0.0172667,0.0165286,1e-10_100000_5,22,1e-10,100000,5,0.01675304,0.000550398264289899
0.0162779,0.0160475,0.015914,0.0162311,0.0169621,0.0165841,0.0150999,0.0161301,0.0167258,0.0159938,1e-10_100000_5,23,1e-10,100000,5,0.01619663,0.000513635584285634
0.0157114,0.0156104,0.0153051,0.0157128,0.0165068,0.0160996,0.0147762,0.0156491,0.0162295,0.015361,1e-10_100000_5,24,1e-10,100000,5,0.01569619,0.000497328162283215
0.0153411,0.0151095,0.0148318,0.014949,0.0160751,0.0154978,0.014321,0.0149847,0.0157013,0.0149671,1e-10_100000_5,25,1e-10,100000,5,0.01517784,0.000494501441858363
0.0147516,0.0146346,0.0143617,0.0143871,0.0156748,0.0149166,0.0138212,0.0143907,0.0151901,0.0145094,1e-10_100000_5,26,1e-10,100000,5,0.01466378,0.000510751846246731
0.0142378,0.0142995,0.0138382,0.0140414,0.0152774,0.0142569,0.0133393,0.0140004,0.0148628,0.0140762,1e-10_100000_5,27,1e-10,100000,5,0.01422299,0.000533479166416084
0.0137926,0.0139234,0.0134972,0.0136596,0.0147664,0.0137889,0.0129229,0.0136487,0.014378,0.0135382,1e-10_100000_5,28,1e-10,100000,5,0.01379159,0.000500538215768232
0.0135911,0.0135471,0.0130746,0.0131229,0.0144592,0.0134064,0.0123848,0.0132328,0.0139272,0.0131287,1e-10_100000_5,29,1e-10,100000,5,0.01338748,0.000554910973440285
0.0133185,0.0132318,0.0125857,0.0127183,0.0138438,0.0130432,0.0120579,0.0128865,0.0133465,0.0126709,1e-10_100000_5,30,1e-10,100000,5,0.01297031,0.000498890581301262
0.0127896,0.0127284,0.0121657,0.0123278,0.0134711,0.0125859,0.0115781,0.0125318,0.0129668,0.0121479,1e-10_100000_5,31,1e-10,100000,5,0.01252931,0.000517693046011716
0.0123662,0.0123657,0.0118212,0.0118933,0.0130315,0.0123779,0.0114275,0.0122758,0.0125427,0.0117794,1e-10_100000_5,32,1e-10,100000,5,0.01218812,0.000460809929001824
0.0120219,0.0119787,0.011413,0.0114881,0.012531,0.0119314,0.011163,0.0119348,0.0120296,0.0115423,1e-10_100000_5,33,1e-10,100000,5,0.01180338,0.000397604230359789
0.0115464,0.011509,0.0111468,0.0110224,0.0122124,0.0114225,0.0108089,0.0114352,0.0116153,0.011351,1e-10_100000_5,34,1e-10,100000,5,0.01140699,0.000379972324869413
0.0111711,0.0110481,0.0107267,0.010666,0.0119059,0.0110577,0.0106714,0.0110745,0.011273,0.0110569,1e-10_100000_5,35,1e-10,100000,5,0.01106513,0.000363730281787053
0.0109547,0.0106585,0.0103525,0.0103694,0.0115048,0.0106032,0.0102927,0.0107111,0.0110171,0.0106651,1e-10_100000_5,36,1e-10,100000,5,0.01071291,0.000368154627689085
0.0105202,0.0103514,0.0100327,0.00998667,0.0113094,0.01024,0.00990446,0.0104008,0.0107062,0.010194,1e-10_100000_5,37,1e-10,100000,5,0.010364583,0.000414243711359764
0.0102051,0.0100019,0.00976997,0.0097297,0.0111439,0.0099151,0.00961606,0.0101448,0.0103483,0.00989201,1e-10_100000_5,38,1e-10,100000,5,0.010076684,0.000437963477173357
0.0100149,0.00979464,0.00955684,0.00933034,0.010912,0.00951544,0.00936025,0.00985449,0.0100035,0.00963648,1e-10_100000_5,39,1e-10,100000,5,0.009797888,0.000460421557073274
0.00981468,0.00959931,0.00942316,0.00894478,0.0105449,0.00930762,0.00919568,0.00962064,0.00982055,0.00928081,1e-10_100000_5,40,1e-10,100000,5,0.009555213,0.000444642448592124
0.00948568,0.00915562,0.00930237,0.00877429,0.0104144,0.00898905,0.00897432,0.00944314,0.0094817,0.00902601,1e-10_100000_5,41,1e-10,100000,5,0.009304658,0.000460036410728059
0.00930799,0.00883882,0.00899102,0.00848696,0.0100791,0.0087556,0.00867408,0.00918031,0.00932405,0.00868951,1e-10_100000_5,42,1e-10,100000,5,0.009032744,0.000464009335902247
0.00914563,0.00853591,0.00864081,0.00815855,0.0097976,0.00849998,0.00850122,0.0089117,0.00908457,0.00856538,1e-10_100000_5,43,1e-10,100000,5,0.008784135,0.000465053995604572
0.00891647,0.0083406,0.00847312,0.00794745,0.00944839,0.00817178,0.00821191,0.0087296,0.00872242,0.00833064,1e-10_100000_5,44,1e-10,100000,5,0.008529238,0.000436829293630055
0.00876744,0.00821184,0.0081412,0.00779856,0.00907678,0.00792648,0.00778359,0.008528,0.00828065,0.00802195,1e-10_100000_5,45,1e-10,100000,5,0.008253649,0.000424355926694928
0.0083919,0.008033,0.00793901,0.00774861,0.00881219,0.00770583,0.0075705,0.00835614,0.0081308,0.00782853,1e-10_100000_5,46,1e-10,100000,5,0.008051651,0.000379900308515273
0.00808645,0.00781248,0.00773386,0.007516,0.00868048,0.00745969,0.00738399,0.00816023,0.00803448,0.00770884,1e-10_100000_5,47,1e-10,100000,5,0.00785765,0.000393161197220682
0.00785991,0.00764318,0.00755626,0.00738494,0.00841846,0.00718333,0.00724286,0.00794194,0.00781764,0.00752648,1e-10_100000_5,48,1e-10,100000,5,0.0076575,0.000368970666614871
0.00755579,0.00731446,0.00729138,0.00712475,0.00828311,0.0070817,0.00705049,0.0076904,0.00748841,0.00735211,1e-10_100000_5,49,1e-10,100000,5,0.00742326,0.000366899251838975
0.0074148,0.00709139,0.007088,0.00692619,0.0080816,0.007046,0.00687557,0.00745186,0.00733061,0.00720251,1e-10_100000_5,50,1e-10,100000,5,0.007250853,0.000350599316854567
0.00719158,0.00681285,0.00696817,0.00679279,0.00796966,0.00688312,0.00668635,0.00716439,0.00722715,0.00704999,1e-10_100000_5,51,1e-10,100000,5,0.007074605,0.000364145279135494
0.00700197,0.00664588,0.00673327,0.0067255,0.00778652,0.0066595,0.00658919,0.00704559,0.00702172,0.00670102,1e-10_100000_5,52,1e-10,100000,5,0.006891016,0.000357208768562276
0.00681425,0.00649732,0.00668804,0.00666447,0.00752299,0.0066716,0.00638433,0.00684462,0.00694997,0.00651919,1e-10_100000_5,53,1e-10,100000,5,0.006755678,0.000319443286734907
0.00668292,0.00624456,0.00659102,0.00662297,0.00731583,0.00640801,0.00620559,0.00661278,0.00669478,0.00641198,1e-10_100000_5,54,1e-10,100000,5,0.006579044,0.000312474023140769
0.00645913,0.00610437,0.00642781,0.00647927,0.00712423,0.00619923,0.00610104,0.00646138,0.00647752,0.00620436,1e-10_100000_5,55,1e-10,100000,5,0.006403834,0.000298151754618721
0.00621492,0.00598176,0.00624482,0.00631482,0.00690434,0.00606238,0.00594313,0.00631586,0.0063471,0.00611315,1e-10_100000_5,56,1e-10,100000,5,0.006244228,0.000272254737324359
0.0060532,0.0058335,0.0060766,0.00617899,0.0067997,0.0060001,0.00562357,0.00622346,0.00630901,0.00611592,1e-10_100000_5,57,1e-10,100000,5,0.006121405,0.000309326216306417
0.00587967,0.00579128,0.00597555,0.00594752,0.00646657,0.00584734,0.00543801,0.00611773,0.00619537,0.00599192,1e-10_100000_5,58,1e-10,100000,5,0.005965096,0.000270417965552094
0.00572001,0.00566125,0.00577332,0.00568814,0.00642867,0.00565266,0.00533248,0.0058887,0.00610519,0.00583943,1e-10_100000_5,59,1e-10,100000,5,0.005808985,0.000293662786249429
0.00558158,0.0055017,0.00571798,0.00555033,0.00622515,0.00551431,0.00522266,0.00571946,0.00588905,0.005649,1e-10_100000_5,60,1e-10,100000,5,0.005657122,0.000265522904465049
0.00550648,0.005316,0.00560453,0.00546512,0.00605159,0.00542249,0.00501211,0.0055457,0.00574697,0.00558074,1e-10_100000_5,61,1e-10,100000,5,0.005525173,0.000270308861450913
0.00531094,0.00508924,0.00549494,0.0053189,0.00587191,0.00533432,0.0049767,0.00553339,0.00554979,0.00541035,1e-10_100000_5,62,1e-10,100000,5,0.005389048,0.000250649749198625
0.00518511,0.00496131,0.00545077,0.00523511,0.0057599,0.00524654,0.00482249,0.00539192,0.00541858,0.00531812,1e-10_100000_5,63,1e-10,100000,5,0.005278985,0.000261546097455964
0.00508153,0.004756,0.00538555,0.0051981,0.00564395,0.00520721,0.00462064,0.00528702,0.00525134,0.00525244,1e-10_100000_5,64,1e-10,100000,5,0.005168378,0.000294649296313054
0.00501988,0.0046622,0.00530051,0.00508951,0.00549024,0.00503601,0.00452419,0.00521906,0.00507744,0.00515013,1e-10_100000_5,65,1e-10,100000,5,0.005056917,0.000283818661513533
0.00489126,0.00453155,0.00519651,0.00499313,0.00535513,0.00494484,0.00441489,0.00503822,0.00488122,0.00502055,1e-10_100000_5,66,1e-10,100000,5,0.00492673,0.000279633421146726
0.00475898,0.00449963,0.00507525,0.00489553,0.00535627,0.00487144,0.00430176,0.00494668,0.00489272,0.00498776,1e-10_100000_5,67,1e-10,100000,5,0.004858602,0.000292612808096676
0.00473314,0.00441094,0.00501101,0.00474497,0.00515689,0.00481785,0.00419663,0.00493286,0.0047237,0.00489852,1e-10_100000_5,68,1e-10,100000,5,0.004762651,0.000281733936284652
0.00466757,0.00437877,0.00493873,0.00464454,0.00503416,0.00471115,0.00410463,0.00479535,0.00464079,0.00481492,1e-10_100000_5,69,1e-10,100000,5,0.004673061,0.000268557435009513
0.00461785,0.00431228,0.00483478,0.00449192,0.0050047,0.0045988,0.00397139,0.00479544,0.00451157,0.00471785,1e-10_100000_5,70,1e-10,100000,5,0.004585658,0.000291868838342766
0.00448334,0.00415575,0.00473731,0.00435393,0.0049529,0.00447432,0.00394487,0.00475483,0.0043859,0.004667,1e-10_100000_5,71,1e-10,100000,5,0.004491015,0.000301002791616807
0.0043708,0.00407255,0.00463604,0.00418012,0.00493326,0.00439669,0.00382787,0.00466499,0.00430872,0.00456767,1e-10_100000_5,72,1e-10,100000,5,0.004395871,0.00032151423678345
0.00431513,0.00396963,0.00446565,0.00415997,0.00489259,0.00436709,0.00366225,0.00455326,0.00426009,0.00455511,1e-10_100000_5,73,1e-10,100000,5,0.004320077,0.000340847685828207
0.00423225,0.00391091,0.00438585,0.00411156,0.00478156,0.00424563,0.00368354,0.00447162,0.00413863,0.00453993,1e-10_100000_5,74,1e-10,100000,5,0.004250148,0.000316569791490667
0.00422992,0.00382524,0.00430384,0.00400415,0.00463507,0.00421745,0.00352912,0.00438028,0.0040837,0.00443775,1e-10_100000_5,75,1e-10,100000,5,0.004164652,0.000319758143630116
0.00405079,0.0036934,0.00424481,0.00385857,0.00448231,0.00415106,0.00349542,0.00431872,0.00399595,0.00438115,1e-10_100000_5,76,1e-10,100000,5,0.004067218,0.000314157103189542
0.00401686,0.00363236,0.00420881,0.00383739,0.00434157,0.00402663,0.00339966,0.004254,0.00396841,0.00432804,1e-10_100000_5,77,1e-10,100000,5,0.004001373,0.000308469287722097
0.00397342,0.00355321,0.00411159,0.00370357,0.00421767,0.00391698,0.00335592,0.00415177,0.00380129,0.0042372,1e-10_100000_5,78,1e-10,100000,5,0.003902262,0.000296838702882372
0.0038826,0.00342529,0.00400402,0.00356797,0.00414876,0.0038052,0.00327006,0.00410312,0.00371099,0.00415914,1e-10_100000_5,79,1e-10,100000,5,0.003807715,0.000311516050674404
0.003761,0.00333785,0.00395532,0.00346727,0.00415108,0.00376139,0.00317194,0.00398161,0.00363578,0.00409333,1e-10_100000_5,80,1e-10,100000,5,0.003731657,0.000328029414807405
0.00368589,0.00331318,0.00389735,0.0034036,0.00402033,0.0037195,0.00316232,0.00391847,0.00354543,0.00400162,1e-10_100000_5,81,1e-10,100000,5,0.003666769,0.000301896373849262
0.0036066,0.00318853,0.00381992,0.00331855,0.00389982,0.00359512,0.00313551,0.00383362,0.00350133,0.00392566,1e-10_100000_5,82,1e-10,100000,5,0.003582466,0.000292478096813344
0.00355661,0.00310511,0.00369745,0.00326959,0.00389152,0.00358131,0.00302114,0.0037729,0.00349099,0.00382766,1e-10_100000_5,83,1e-10,100000,5,0.003521428,0.000301431634917254
0.00348033,0.00298972,0.00364371,0.00323303,0.00386002,0.00355223,0.0030017,0.00369858,0.00345408,0.00382029,1e-10_100000_5,84,1e-10,100000,5,0.003473369,0.000310980463996981
0.00342905,0.00297627,0.00353511,0.00319387,0.00377493,0.00355592,0.00294904,0.00363146,0.00331936,0.00375531,1e-10_100000_5,85,1e-10,100000,5,0.003412032,0.000297070478798102
0.00329737,0.0029628,0.00347393,0.00311825,0.0036776,0.00346342,0.00290028,0.00356043,0.00327925,0.00367222,1e-10_100000_5,86,1e-10,100000,5,0.003340555,0.000278171488803819
0.00324294,0.00288148,0.00340749,0.00305804,0.00365018,0.00345819,0.0027989,0.0035292,0.00324837,0.00359083,1e-10_100000_5,87,1e-10,100000,5,0.003286562,0.000295379131430175
0.00317292,0.00284668,0.0033607,0.00303791,0.00355938,0.00335697,0.00271361,0.00349308,0.00318444,0.00347612,1e-10_100000_5,88,1e-10,100000,5,0.003220181,0.000284085732578115
0.00312728,0.00281277,0.00327347,0.00295764,0.00344521,0.0032783,0.00266237,0.00340867,0.00315801,0.0034507,1e-10_100000_5,89,1e-10,100000,5,0.003157442,0.000271768144270075
0.00310063,0.00275823,0.00312342,0.00279737,0.00331198,0.00318017,0.00266977,0.00336007,0.00308857,0.00346398,1e-10_100000_5,90,1e-10,100000,5,0.003085419,0.000267399738196913
0.00306223,0.00269332,0.00310013,0.00271782,0.00327638,0.00314978,0.00259976,0.00332239,0.00307511,0.00338689,1e-10_100000_5,91,1e-10,100000,5,0.003038381,0.00027711178243726
0.00301405,0.0026437,0.00305992,0.00268763,0.00319055,0.00308238,0.00254694,0.00333704,0.00303226,0.00336937,1e-10_100000_5,92,1e-10,100000,5,0.002996384,0.000284333872183936
0.00296026,0.00255212,0.00298272,0.00266274,0.00316672,0.00305782,0.00247062,0.00325813,0.00298746,0.00329521,1e-10_100000_5,93,1e-10,100000,5,0.00293938,0.000287670724536849
0.00294595,0.00255536,0.00295025,0.00263927,0.00312854,0.00302473,0.00242164,0.00314215,0.00291971,0.00327953,1e-10_100000_5,94,1e-10,100000,5,0.002900713,0.000277102621466007
0.00290776,0.00247674,0.00290103,0.00260451,0.00310065,0.00299716,0.00233112,0.00310448,0.0028444,0.00319954,1e-10_100000_5,95,1e-10,100000,5,0.002846739,0.000287925509172463
0.00284559,0.00248217,0.00284773,0.00257806,0.00308052,0.00292716,0.00231497,0.0030226,0.0028407,0.00318608,1e-10_100000_5,96,1e-10,100000,5,0.002812558,0.000275566707624689
0.00280571,0.00238236,0.00278008,0.00251952,0.00303579,0.0028708,0.00229508,0.00293976,0.00279448,0.00310267,1e-10_100000_5,97,1e-10,100000,5,0.002752625,0.000270350375880798
0.0027357,0.00236601,0.00272038,0.00250219,0.00303292,0.00280396,0.0022388,0.00287244,0.00279366,0.00301365,1e-10_100000_5,98,1e-10,100000,5,0.002707971,0.000263093878870051
0.00269884,0.0023518,0.00274549,0.00253719,0.00298975,0.00275666,0.00217398,0.0027824,0.00273956,0.00299567,1e-10_100000_5,99,1e-10,100000,5,0.002677134,0.000259107537357669
0.00268373,0.00237195,0.00273162,0.00251648,0.00298112,0.00270892,0.00215852,0.00275021,0.00270618,0.0028983,1e-10_100000_5,100,1e-10,100000,5,0.002650703,0.000243230509281947
0.00264275,0.00230511,0.00263603,0.00254522,0.00293064,0.00266193,0.00207625,0.00272783,0.00264595,0.00287021,1e-10_100000_5,101,1e-10,100000,5,0.002604192,0.000252068885593689
0.00262299,0.00229694,0.00261359,0.00250557,0.002844,0.00261024,0.00204671,0.0026538,0.00262744,0.00282457,1e-10_100000_5,102,1e-10,100000,5,0.002564585,0.000237763457301112
0.00262221,0.00223611,0.00257837,0.00248645,0.00283421,0.00262339,0.00199653,0.00258607,0.00259706,0.0028129,1e-10_100000_5,103,1e-10,100000,5,0.00253733,0.000252124735927808
0.00254352,0.00223335,0.00256809,0.00244612,0.00281005,0.00259843,0.00199647,0.00252061,0.0025388,0.00273133,1e-10_100000_5,104,1e-10,100000,5,0.002498677,0.000234597461720189
0.00247793,0.00219802,0.0025513,0.00242915,0.00277079,0.00256695,0.00196859,0.00249049,0.00249693,0.00267625,1e-10_100000_5,105,1e-10,100000,5,0.00246264,0.00023015520463857
0.00247137,0.00221373,0.00252177,0.00244041,0.00275946,0.00254505,0.00195992,0.00245484,0.00244487,0.00259906,1e-10_100000_5,106,1e-10,100000,5,0.002441048,0.000218064397817607
0.00243114,0.00221261,0.00249862,0.0023762,0.00268721,0.00245746,0.00195479,0.00241685,0.00241604,0.00259589,1e-10_100000_5,107,1e-10,100000,5,0.002404681,0.000202505202811077
0.00244064,0.00219443,0.00247414,0.00235814,0.0026462,0.00242707,0.00194172,0.00237288,0.00235634,0.00254862,1e-10_100000_5,108,1e-10,100000,5,0.002376018,0.000194794948645435
0.00236855,0.00214572,0.0024296,0.00232486,0.00264904,0.0023724,0.0019467,0.00233813,0.00234042,0.00249491,1e-10_100000_5,109,1e-10,100000,5,0.002341033,0.000189164150529522
0.00235431,0.00212588,0.00233714,0.0023322,0.00262448,0.00230431,0.00195086,0.00225406,0.0022603,0.00247386,1e-10_100000_5,110,1e-10,100000,5,0.00230174,0.000181589204708503
0.00231087,0.00208333,0.00223506,0.0022635,0.00261762,0.00226249,0.00190397,0.00222657,0.00225075,0.00243158,1e-10_100000_5,111,1e-10,100000,5,0.002258574,0.000188477058385836
0.00226615,0.00205206,0.00221896,0.00227138,0.0025671,0.00229192,0.00190876,0.00214842,0.00222909,0.00240025,1e-10_100000_5,112,1e-10,100000,5,0.002235409,0.000179758449126104
0.00227736,0.00203777,0.00216999,0.00227652,0.00250765,0.00228037,0.00187148,0.00212377,0.00219449,0.00239982,1e-10_100000_5,113,1e-10,100000,5,0.002213922,0.00018009981410318
0.00224071,0.00198393,0.0021259,0.0022932,0.00250043,0.00219742,0.00182584,0.00210073,0.00220148,0.00234296,1e-10_100000_5,114,1e-10,100000,5,0.00218126,0.000188433175540945
0.00217187,0.0019479,0.00209447,0.00226387,0.0024915,0.0021159,0.00182284,0.00208306,0.00218215,0.0023125,1e-10_100000_5,115,1e-10,100000,5,0.002148606,0.000186813273987096
0.00214285,0.00191825,0.00204647,0.00221568,0.00248448,0.00206653,0.00180916,0.00206266,0.00217016,0.00224397,1e-10_100000_5,116,1e-10,100000,5,0.002116021,0.000185330594371248
0.00213675,0.00187871,0.00203952,0.00216033,0.00240943,0.00199645,0.0017915,0.00205567,0.00212108,0.00223468,1e-10_100000_5,117,1e-10,100000,5,0.002082412,0.000175345368268835
0.00210143,0.00185327,0.00200073,0.00214195,0.00240157,0.00197982,0.00177951,0.00201368,0.00210211,0.00219184,1e-10_100000_5,118,1e-10,100000,5,0.002056591,0.000175638637197704
0.00210124,0.00184471,0.0019748,0.00211046,0.00239758,0.00193801,0.00172357,0.00200156,0.00209609,0.00215786,1e-10_100000_5,119,1e-10,100000,5,0.002034588,0.000184908186995
0.00207141,0.00182141,0.00194361,0.00203482,0.00234735,0.00192613,0.00172143,0.00194933,0.00206396,0.00216487,1e-10_100000_5,120,1e-10,100000,5,0.002004432,0.000175986144075796
0.00205209,0.001838,0.00190428,0.00201443,0.0022672,0.00190208,0.00171937,0.0020076,0.00208843,0.00217767,1e-10_100000_5,121,1e-10,100000,5,0.001997115,0.000162421364306957
0.00206821,0.00177452,0.00189435,0.00195342,0.00223383,0.0019427,0.00167616,0.00199092,0.00202849,0.00215409,1e-10_100000_5,122,1e-10,100000,5,0.001971669,0.00016608864998682
0.00207921,0.00173552,0.00184019,0.00198049,0.00221353,0.00190301,0.0016884,0.00195545,0.00201599,0.00216483,1e-10_100000_5,123,1e-10,100000,5,0.001957662,0.000171828306024098
0.00201434,0.00168741,0.00180697,0.00193704,0.00220594,0.00184831,0.00170665,0.00193975,0.00198226,0.00213991,1e-10_100000_5,124,1e-10,100000,5,0.001926858,0.00017017641335456
0.00202472,0.00168312,0.00178672,0.00193579,0.00212975,0.00185538,0.00171955,0.00189769,0.00194413,0.00211084,1e-10_100000_5,125,1e-10,100000,5,0.001908769,0.000152636405184929
0.00197784,0.00166307,0.00174923,0.00192099,0.00208957,0.00182645,0.00167607,0.00184638,0.00191263,0.00211692,1e-10_100000_5,126,1e-10,100000,5,0.001877915,0.000157080846576249
0.00193996,0.00165426,0.0017464,0.00189733,0.00204861,0.00176878,0.00164014,0.00178568,0.00187431,0.0021109,1e-10_100000_5,127,1e-10,100000,5,0.001846637,0.000157108465367083
0.00191357,0.00164953,0.00174622,0.00186699,0.00200432,0.00175246,0.00161434,0.00177483,0.00187963,0.0020149,1e-10_100000_5,128,1e-10,100000,5,0.001821679,0.000137377156960116
