V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,generationMean,generationSD
0.136335,0.136682,0.138031,0.137236,0.137751,0.13791,0.137191,0.138144,0.137468,0.137929,h0.4.spHuman,195,0.1374677,0.000604975307117751
0.136287,0.136679,0.138005,0.137161,0.137772,0.137947,0.137164,0.138119,0.137387,0.137912,h0.4.spHuman,196,0.1374433,0.000617843031126119
0.136255,0.136657,0.137925,0.137107,0.137728,0.137916,0.137104,0.138145,0.137344,0.13787,h0.4.spHuman,197,0.1374051,0.000620466213602499
0.13621,0.136617,0.137882,0.13708,0.137681,0.137899,0.137075,0.138115,0.137304,0.137872,h0.4.spHuman,198,0.1373735,0.000626604828509253
0.136195,0.136604,0.137784,0.137013,0.137618,0.137874,0.137014,0.13804,0.137302,0.137863,h0.4.spHuman,199,0.1373307,0.000613696459533897
0.136198,0.136578,0.137749,0.136994,0.137608,0.137838,0.13701,0.138023,0.137243,0.137778,h0.4.spHuman,200,0.1373019,0.000601272622582024
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,h0.4.spFly,1,0.2,0
0.173404,0.173488,0.173308,0.175636,0.173013,0.173824,0.173896,0.173866,0.173824,0.173074,h0.4.spFly,2,0.1737333,0.00074414754361394
0.15375,0.155283,0.15483,0.156112,0.152869,0.154226,0.153268,0.154125,0.15416,0.153429,h0.4.spFly,3,0.1542052,0.000981511849704888
0.140212,0.141241,0.14172,0.142322,0.139474,0.140487,0.139556,0.139775,0.140787,0.139768,h0.4.spFly,4,0.1405342,0.000972751629828157
0.130459,0.130562,0.131341,0.131782,0.130232,0.131194,0.130193,0.130594,0.131447,0.129997,h0.4.spFly,5,0.1307801,0.000612656592227658
0.123007,0.121978,0.122598,0.123792,0.122902,0.122583,0.122482,0.12248,0.122827,0.121594,h0.4.spFly,6,0.1226243,0.000591690431447618
0.116375,0.116336,0.115677,0.117004,0.116413,0.116085,0.116251,0.116119,0.116377,0.11537,h0.4.spFly,7,0.1162007,0.000441845385224791
0.110612,0.110801,0.110922,0.111329,0.1108,0.110613,0.110439,0.111188,0.110912,0.110059,h0.4.spFly,8,0.1107675,0.000364686547294765
0.106634,0.106683,0.105765,0.106623,0.105952,0.105826,0.105614,0.10609,0.105847,0.10567,h0.4.spFly,9,0.1060704,0.000419552989634339
0.102256,0.10283,0.101487,0.102967,0.101494,0.10152,0.101296,0.101856,0.101627,0.101518,h0.4.spFly,10,0.1018851,0.000595810829411859
0.098577,0.0995115,0.0979879,0.0993526,0.0978315,0.0972988,0.0977377,0.0985684,0.0984515,0.0981523,h0.4.spFly,11,0.09834692,0.000697830020372678
0.0955015,0.0966117,0.0944762,0.0960848,0.0945143,0.0940946,0.0948505,0.0951286,0.0950769,0.0949835,h0.4.spFly,12,0.09513226,0.000762017589764902
0.0927818,0.0939002,0.0914669,0.0930858,0.0914129,0.0907482,0.0920021,0.0920881,0.0922766,0.0920075,h0.4.spFly,13,0.09217701,0.000904791112111273
0.0898043,0.0916673,0.0885127,0.0902419,0.0889084,0.0877349,0.0894317,0.0893033,0.0897717,0.0890012,h0.4.spFly,14,0.08943774,0.00105975617132747
0.0878341,0.0891316,0.0861055,0.0877371,0.0865448,0.08496,0.0868578,0.0867919,0.0873461,0.0865873,h0.4.spFly,15,0.08698962,0.00112072647946668
0.0854069,0.0868814,0.0836817,0.0857094,0.0839399,0.082855,0.0842531,0.0848727,0.0848531,0.0844003,h0.4.spFly,16,0.08468535,0.001137075791718
0.0834846,0.0850707,0.0816173,0.0836667,0.0813832,0.08091,0.0826347,0.0828603,0.0828381,0.0825983,h0.4.spFly,17,0.08270639,0.00121744689270438
0.0811635,0.083231,0.0798165,0.0816403,0.0797166,0.0789956,0.0805623,0.0807429,0.0805657,0.0807564,h0.4.spFly,18,0.08071908,0.00116409064156438
0.0794819,0.0813556,0.0780985,0.0799808,0.0780401,0.0772154,0.0792248,0.0787795,0.0788472,0.0791661,h0.4.spFly,19,0.07901899,0.00114544708248691
0.0777181,0.07942,0.0764598,0.0781648,0.0769096,0.0757662,0.0777854,0.0773121,0.0771447,0.0777315,h0.4.spFly,20,0.07744122,0.000993009808388396
0.0763156,0.0779301,0.0749254,0.0768214,0.0753532,0.0745378,0.0761272,0.075946,0.075897,0.0765448,h0.4.spFly,21,0.07603985,0.000973045803706645
0.0747499,0.0763458,0.0737632,0.0753496,0.0742372,0.0731234,0.0748051,0.0744758,0.0745154,0.075076,h0.4.spFly,22,0.07464414,0.000876618177619729
0.0733078,0.0749682,0.0727322,0.0740424,0.0730189,0.0722674,0.0736614,0.0732115,0.0730543,0.073745,h0.4.spFly,23,0.07340091,0.000752536013829977
0.0718927,0.073761,0.0718545,0.0729001,0.0721081,0.0707832,0.0725255,0.0716445,0.0717516,0.0724466,h0.4.spFly,24,0.07216678,0.000804280308792343
0.0705379,0.0726741,0.0711225,0.0719572,0.0706627,0.0699276,0.0710483,0.0704832,0.070785,0.0711862,h0.4.spFly,25,0.07103847,0.000785048443020487
0.0694676,0.0714929,0.070062,0.0708351,0.0698844,0.0687498,0.070191,0.0694553,0.0696951,0.0700642,h0.4.spFly,26,0.06998974,0.000761505208561744
0.0683695,0.0705517,0.069094,0.0697473,0.0688919,0.0681393,0.0693725,0.0685765,0.0685619,0.0688873,h0.4.spFly,27,0.06901919,0.000718342642553754
0.0671551,0.0697326,0.0681487,0.068829,0.0679369,0.0671617,0.0682749,0.0676398,0.0676203,0.0679256,h0.4.spFly,28,0.06804246,0.000779517866946545
0.0662082,0.0687771,0.0673212,0.0679147,0.0668098,0.0661338,0.0672816,0.0666205,0.0666712,0.0669207,h0.4.spFly,29,0.06706588,0.000803165311335922
0.0650996,0.0677498,0.0664318,0.0671723,0.0660766,0.0653362,0.0662598,0.0656522,0.0658936,0.0660781,h0.4.spFly,30,0.066175,0.000801345270293789
0.064091,0.0669293,0.0656654,0.0662879,0.065211,0.0646397,0.0655196,0.0644838,0.0652005,0.065188,h0.4.spFly,31,0.06532162,0.00084339635838278
0.0630426,0.0659972,0.0647637,0.0655081,0.0643442,0.0642683,0.0645675,0.0636675,0.0645113,0.0644753,h0.4.spFly,32,0.06451457,0.000831705868214372
0.0622293,0.0649548,0.0637681,0.0647443,0.0638916,0.0636064,0.0637928,0.063084,0.0639688,0.063686,h0.4.spFly,33,0.06377261,0.000766373009629702
0.0615222,0.0642469,0.0628491,0.0640129,0.0631052,0.0627923,0.0629882,0.0622505,0.0634424,0.0631773,h0.4.spFly,34,0.0630387,0.000789912909404855
0.0610725,0.0633499,0.062161,0.0632184,0.0623544,0.0622333,0.0622322,0.0614109,0.0627249,0.0623607,h0.4.spFly,35,0.06231182,0.000703732674623917
0.0604184,0.0626903,0.0614312,0.0626594,0.0617674,0.0616784,0.0615291,0.060822,0.06197,0.0615426,h0.4.spFly,36,0.06165088,0.000706677798339999
0.0596818,0.0621334,0.0608956,0.0620311,0.0611971,0.0607426,0.0610217,0.0600105,0.0613105,0.0607369,h0.4.spFly,37,0.06097612,0.000770348189385091
0.0589238,0.0613605,0.0603215,0.061217,0.0607321,0.0600676,0.0602139,0.0595478,0.0606241,0.0602164,h0.4.spFly,38,0.06032247,0.000728839025132132
0.0583934,0.0608052,0.0595732,0.0607656,0.0601157,0.0595181,0.05978,0.0590954,0.0602125,0.0596965,h0.4.spFly,39,0.05979556,0.000732532807304751
0.0575823,0.0601512,0.0588405,0.0602111,0.0595317,0.0589312,0.0592525,0.0585283,0.0593993,0.0590826,h0.4.spFly,40,0.05915107,0.000770214649807297
0.0572429,0.0595897,0.0581693,0.0596517,0.0590022,0.0585447,0.0586952,0.0578907,0.0588293,0.0585794,h0.4.spFly,41,0.05861951,0.000733256873968613
0.0567475,0.0588137,0.0574731,0.0589187,0.058476,0.0579723,0.0579709,0.0572907,0.0583176,0.0579166,h0.4.spFly,42,0.05798971,0.000682361936300018
0.0560948,0.0581377,0.0568569,0.0585435,0.057936,0.0575956,0.0575164,0.056894,0.0577634,0.0574772,h0.4.spFly,43,0.05748155,0.000708437551940889
0.0555974,0.0578013,0.0562079,0.0580738,0.0572879,0.0570493,0.056971,0.0564733,0.0568985,0.0568812,h0.4.spFly,44,0.05692416,0.000724208895891849
0.0550346,0.0572012,0.0555653,0.0574584,0.0565668,0.0564936,0.0564558,0.0558667,0.0564917,0.0563071,h0.4.spFly,45,0.05634412,0.000717487323620115
0.0545733,0.0564801,0.0549926,0.0569052,0.0561618,0.0560192,0.0560438,0.0554575,0.0561572,0.0558809,h0.4.spFly,46,0.05586716,0.000690041485387332
0.0540253,0.0559984,0.0545034,0.0563432,0.0555977,0.0554428,0.055458,0.0549588,0.0555554,0.0553873,h0.4.spFly,47,0.05532703,0.000679166422167645
0.0536644,0.0555668,0.0541398,0.0558185,0.0552554,0.05488,0.0549389,0.0545515,0.0550246,0.0549207,h0.4.spFly,48,0.05487606,0.000637074295684751
0.0532147,0.0549047,0.0536516,0.0555064,0.0547017,0.0545419,0.0545382,0.0540669,0.0547815,0.0542978,h0.4.spFly,49,0.05442054,0.000652930422020601
0.0528932,0.0543333,0.05319,0.0550238,0.0543553,0.054144,0.053989,0.0535179,0.0545497,0.0538272,h0.4.spFly,50,0.05398234,0.000645392924590214
0.0523581,0.0538602,0.0527825,0.054589,0.0540099,0.0537074,0.0534913,0.0529849,0.0543041,0.0533939,h0.4.spFly,51,0.05354813,0.000694221580140903
0.0517992,0.0533768,0.0522782,0.0540889,0.0536791,0.0533239,0.0529888,0.0526257,0.053859,0.0530116,h0.4.spFly,52,0.05310312,0.000717138565256241
0.0514467,0.0528655,0.0518197,0.0537378,0.0532327,0.0529848,0.0524698,0.052413,0.0534497,0.052783,h0.4.spFly,53,0.05272027,0.000708298414904027
0.0510142,0.0525199,0.0516958,0.0534542,0.0527785,0.0527003,0.052259,0.0520015,0.0530631,0.0524873,h0.4.spFly,54,0.05239738,0.00069931973104026
0.0507381,0.0521553,0.0513879,0.053341,0.0523482,0.0523888,0.051883,0.0516062,0.0526244,0.0521745,h0.4.spFly,55,0.05206474,0.000715622973670105
0.0503452,0.0518408,0.0510299,0.0530055,0.0518842,0.0520782,0.0516438,0.0510876,0.0521748,0.0518941,h0.4.spFly,56,0.05169841,0.000732341267518846
0.0500085,0.0515176,0.0506843,0.052662,0.0515239,0.0516781,0.0512608,0.0507757,0.0518133,0.0516159,h0.4.spFly,57,0.05135401,0.000726717838335867
0.0496379,0.0511066,0.050392,0.0523988,0.0511159,0.0514687,0.0507675,0.0503685,0.051541,0.0510707,h0.4.spFly,58,0.05098676,0.000758278234188774
0.0492626,0.0508856,0.0502194,0.0520449,0.0507531,0.0512309,0.0502793,0.0499853,0.0510561,0.0507147,h0.4.spFly,59,0.05064319,0.000760665427182748
0.0489101,0.0504842,0.0498914,0.0516428,0.0503673,0.0510942,0.0499655,0.0497496,0.0506482,0.0505239,h0.4.spFly,60,0.05032772,0.000756425898258089
0.0486295,0.0502884,0.0498156,0.0513412,0.0499607,0.0507673,0.0497616,0.0493454,0.0502731,0.0501271,h0.4.spFly,61,0.05003099,0.000741696952864772
0.0483438,0.0500884,0.0493954,0.0510262,0.0495584,0.0504673,0.0492737,0.048898,0.0499162,0.0497682,h0.4.spFly,62,0.04967356,0.000768827323771586
0.0480518,0.0498331,0.0490682,0.0507645,0.0492876,0.0500997,0.0489024,0.0485829,0.0495288,0.049299,h0.4.spFly,63,0.0493418,0.00077370396290973
0.0477092,0.049547,0.0488213,0.0504836,0.0490301,0.0497739,0.0485628,0.0481972,0.04932,0.0488824,h0.4.spFly,64,0.04903275,0.000798563941988645
0.0472667,0.0492747,0.0485796,0.0500807,0.0485886,0.0494387,0.0481989,0.048126,0.0491145,0.0485643,h0.4.spFly,65,0.04872327,0.000790845700711164
0.0468651,0.0490879,0.0485061,0.0496826,0.0481735,0.0491553,0.0479239,0.047916,0.0489738,0.0482446,h0.4.spFly,66,0.04845288,0.000809223537033426
0.0466372,0.0487593,0.0482918,0.0494161,0.0478534,0.0488738,0.0475973,0.0476143,0.0486805,0.0480605,h0.4.spFly,67,0.04817842,0.000800597006128691
0.0464183,0.048484,0.0478539,0.0491482,0.0475556,0.0485889,0.0474447,0.0473988,0.0484848,0.0477443,h0.4.spFly,68,0.04791215,0.000782664306143516
0.0461118,0.0480974,0.047618,0.0490539,0.0473052,0.0483668,0.0470994,0.0471878,0.0482676,0.0475175,h0.4.spFly,69,0.04766254,0.000822264973783458
0.0460865,0.0478434,0.0473899,0.0486841,0.0471064,0.0482282,0.046892,0.046933,0.0481121,0.0471941,h0.4.spFly,70,0.04744697,0.00077075642794739
0.0458114,0.0475759,0.0471269,0.0482416,0.0467763,0.047897,0.0465599,0.0467998,0.0478689,0.0467348,h0.4.spFly,71,0.04713925,0.000746989238729567
0.0456465,0.0473163,0.0468983,0.0479224,0.0465012,0.0475259,0.046219,0.0466092,0.0476918,0.0463711,h0.4.spFly,72,0.04687017,0.000729289962223531
0.0454326,0.047172,0.0466824,0.0476945,0.0462674,0.0472582,0.0460084,0.0462741,0.0475286,0.0461322,h0.4.spFly,73,0.04664504,0.000742041248029905
0.0452187,0.0468415,0.0465211,0.0473229,0.0460976,0.0470642,0.0457957,0.0460442,0.0473411,0.0458803,h0.4.spFly,74,0.04641273,0.000717659611437684
0.0450558,0.0464628,0.0462191,0.0470797,0.0458862,0.0468323,0.045639,0.0457722,0.0471197,0.0456571,h0.4.spFly,75,0.04617239,0.00068972356209652
0.044828,0.0461488,0.0461083,0.046821,0.0456259,0.0465779,0.045409,0.0455425,0.046767,0.0452647,h0.4.spFly,76,0.04590931,0.000679927294234057
0.0445188,0.0460138,0.0458093,0.046569,0.045388,0.0464218,0.0451846,0.0453499,0.0465354,0.0450076,h0.4.spFly,77,0.04567982,0.000702424086527031
0.0442838,0.0458206,0.0454041,0.0463061,0.0452154,0.0459893,0.0449284,0.0452206,0.046206,0.0447302,h0.4.spFly,78,0.04541045,0.000664743844148506
0.0439952,0.0455905,0.0452419,0.0459699,0.0449804,0.0457986,0.0446731,0.0451149,0.0460232,0.0444455,h0.4.spFly,79,0.04518332,0.000677748963358362
0.0437833,0.0454532,0.0449571,0.0457643,0.0449337,0.0455011,0.0444789,0.0450335,0.0458708,0.0442953,h0.4.spFly,80,0.04500712,0.00067117609678004
0.043473,0.0452884,0.0449224,0.0456104,0.0447809,0.0453299,0.0443779,0.0447836,0.0455892,0.0440216,h0.4.spFly,81,0.04481773,0.000695732175561194
0.0433456,0.045027,0.0446819,0.0455154,0.0445499,0.0450896,0.0441177,0.0447306,0.0454755,0.0437227,h0.4.spFly,82,0.04462559,0.000716628526814586
0.0430825,0.0447302,0.0444095,0.0453459,0.0442678,0.0447539,0.0439134,0.0444411,0.0452011,0.0435767,h0.4.spFly,83,0.04437221,0.000701799862971393
0.0429338,0.0445276,0.0441652,0.0452463,0.0441257,0.0446726,0.0437652,0.0443674,0.0451863,0.0435344,h0.4.spFly,84,0.04425245,0.000718082709952923
0.0427971,0.0444444,0.0438561,0.0450114,0.0438572,0.0446023,0.043484,0.0443919,0.0450242,0.0433342,h0.4.spFly,85,0.04408028,0.000739288109227008
0.0425641,0.044223,0.0436083,0.0448856,0.0435757,0.0443582,0.0432222,0.0442809,0.0448235,0.0431389,h0.4.spFly,86,0.04386804,0.000766447829927125
0.0423674,0.0440024,0.0435068,0.0447867,0.0433291,0.0441492,0.0429681,0.0440411,0.0446236,0.0428851,h0.4.spFly,87,0.04366595,0.000787569458312513
0.0422278,0.0437719,0.04318,0.0445672,0.0431556,0.0439447,0.0428558,0.043864,0.0445336,0.0427637,h0.4.spFly,88,0.04348643,0.00077504283616384
0.0420989,0.0435057,0.0429606,0.0443709,0.0429117,0.043788,0.0426701,0.0437471,0.0443656,0.0425746,h0.4.spFly,89,0.04329932,0.000774185599050884
0.0418889,0.0434815,0.0427962,0.0442376,0.0428276,0.0437245,0.0424563,0.0436934,0.0442937,0.0424937,h0.4.spFly,90,0.04318934,0.000812548251148474
0.0416747,0.0432718,0.0426417,0.0439773,0.042588,0.0436196,0.042227,0.0434048,0.0440549,0.0423016,h0.4.spFly,91,0.04297614,0.000804412365505265
0.0414781,0.0430322,0.0425375,0.0436882,0.0424194,0.0434283,0.0419627,0.0431379,0.0438591,0.0422151,h0.4.spFly,92,0.04277585,0.000779741800925866
0.0412499,0.0429677,0.0423244,0.0435185,0.0421989,0.0432771,0.0418104,0.0430066,0.0436439,0.0420771,h0.4.spFly,93,0.04260745,0.00079220541983896
0.0411326,0.0428732,0.0420779,0.0434011,0.0420555,0.0430656,0.0415773,0.0427484,0.043551,0.0419418,h0.4.spFly,94,0.04244244,0.000803660291969741
0.0409847,0.0427152,0.0419082,0.0433158,0.0419566,0.0428558,0.0414752,0.042569,0.0434149,0.0416913,h0.4.spFly,95,0.04228867,0.000808255271900875
0.0407751,0.0426047,0.0417665,0.0432843,0.041805,0.0426824,0.0412808,0.0425233,0.0432264,0.0415846,h0.4.spFly,96,0.04215331,0.000837081682526993
0.0407045,0.0424333,0.0415191,0.0431827,0.0416168,0.0425434,0.0409821,0.0423513,0.0431135,0.0414244,h0.4.spFly,97,0.04198711,0.000860704312951511
0.040548,0.042241,0.0414861,0.0430277,0.0414598,0.0423658,0.0407855,0.0421443,0.0429544,0.04129,h0.4.spFly,98,0.04183026,0.00085211935809747
0.0403401,0.0420534,0.0412842,0.0428303,0.0413388,0.0422338,0.0406727,0.0419872,0.0428536,0.0412575,h0.4.spFly,99,0.04168516,0.000849988317828219
0.0402215,0.0419688,0.0411707,0.0426831,0.0411944,0.0420654,0.0406261,0.0417995,0.0425777,0.0411003,h0.4.spFly,100,0.04154075,0.000811963431374154
0.0400766,0.0418586,0.0409722,0.0425117,0.0410171,0.0418715,0.0405018,0.0416005,0.0423729,0.0410472,h0.4.spFly,101,0.04138301,0.00079334699210931
0.0398765,0.041762,0.040856,0.0424167,0.040832,0.0416589,0.0403309,0.041641,0.0421442,0.040908,h0.4.spFly,102,0.04124262,0.000811078373799008
0.0397271,0.041581,0.0406624,0.0423521,0.0406194,0.0415136,0.0402375,0.0415194,0.0420435,0.0407913,h0.4.spFly,103,0.04110473,0.000828825924693745
0.0395878,0.041376,0.0405298,0.0421754,0.0404966,0.0413046,0.0401645,0.0413451,0.0419384,0.0406548,h0.4.spFly,104,0.0409573,0.000808510957803845
0.0393498,0.0412682,0.0403304,0.0420765,0.0403449,0.0411643,0.0400367,0.0412176,0.0418658,0.0406382,h0.4.spFly,105,0.04082924,0.000844766499230541
0.0391714,0.0410311,0.0402089,0.0418773,0.0401623,0.0409998,0.0399332,0.0409088,0.0417742,0.0405174,h0.4.spFly,106,0.04065844,0.000833601073255866
0.0389423,0.0409251,0.0401235,0.0416848,0.0400716,0.0408464,0.0397056,0.0406873,0.0416798,0.0403153,h0.4.spFly,107,0.04049817,0.000852989735577165
0.0387665,0.0407139,0.039977,0.0415218,0.0399913,0.040694,0.0395534,0.0405349,0.0415064,0.0401824,h0.4.spFly,108,0.04034416,0.00084543944023869
0.0385922,0.0405861,0.0398492,0.0414425,0.039871,0.0405147,0.0393632,0.0403822,0.041356,0.0400841,h0.4.spFly,109,0.04020412,0.000862249524080922
0.0384445,0.0403707,0.0396257,0.0412885,0.0397053,0.0403774,0.0392992,0.0402874,0.0411665,0.0398966,h0.4.spFly,110,0.04004618,0.000850517333809907
0.0383159,0.0402959,0.0395533,0.0410999,0.0396,0.0402231,0.039246,0.0401449,0.0408804,0.0397602,h0.4.spFly,111,0.03991196,0.000808802539011291
0.0382465,0.0402473,0.0394832,0.0409023,0.0394668,0.0400847,0.0389931,0.0400875,0.0407102,0.0396244,h0.4.spFly,112,0.0397846,0.000796632848654607
0.0380289,0.0400526,0.0394066,0.040813,0.0393777,0.0399767,0.0388523,0.0399596,0.0406114,0.0395317,h0.4.spFly,113,0.03966105,0.000820026150328283
0.0379037,0.039949,0.0392588,0.0407221,0.0391952,0.0398473,0.0386762,0.039847,0.0405642,0.0392562,h0.4.spFly,114,0.03952197,0.000849914347383834
0.037865,0.039851,0.0390344,0.0405093,0.0391561,0.0396888,0.0385637,0.0396932,0.0405083,0.0391368,h0.4.spFly,115,0.03940066,0.000826619031154416
0.0377019,0.0396986,0.038912,0.0403599,0.0389983,0.0396566,0.0385293,0.0396683,0.0403964,0.0389169,h0.4.spFly,116,0.03928382,0.000835383348861798
0.0375811,0.0395146,0.0387205,0.0402525,0.0388999,0.0395148,0.0384163,0.039594,0.0401776,0.0387567,h0.4.spFly,117,0.0391428,0.000825669146813661
0.037456,0.0394025,0.0385329,0.0401647,0.038753,0.0394978,0.0382433,0.0394244,0.0400076,0.0386726,h0.4.spFly,118,0.03901548,0.000836807893525547
0.0373513,0.0393338,0.0384287,0.0399805,0.0387007,0.0392753,0.0380342,0.0392725,0.0399419,0.0385205,h0.4.spFly,119,0.03888394,0.000834811433398786
0.0372257,0.0392765,0.0383106,0.0398826,0.0386,0.0390899,0.0379465,0.0390868,0.0398651,0.0383148,h0.4.spFly,120,0.03875985,0.000843636518952984
0.0370315,0.0392076,0.0381194,0.0398227,0.038511,0.0389682,0.0377474,0.0390126,0.0397217,0.0382723,h0.4.spFly,121,0.03864144,0.000878409222780969
0.0369662,0.039172,0.0380225,0.0397453,0.038377,0.0387421,0.0375505,0.0388584,0.0395176,0.0381267,h0.4.spFly,122,0.03850783,0.000873110439813378
0.0369152,0.03909,0.0378339,0.0396503,0.0383149,0.0386828,0.0374567,0.0386922,0.0393437,0.0380633,h0.4.spFly,123,0.0384043,0.000858332724918878
0.0368187,0.0389933,0.0377217,0.0395165,0.0381483,0.0386091,0.0374159,0.0385974,0.0392324,0.0379438,h0.4.spFly,124,0.03829971,0.000848141782499968
0.0366734,0.0389019,0.0376316,0.039352,0.0380634,0.0385454,0.0372353,0.0384134,0.0390523,0.0378522,h0.4.spFly,125,0.03817209,0.000845056904658562
0.0365643,0.0387355,0.0375519,0.0391144,0.0379816,0.0384285,0.0371439,0.0383559,0.0389212,0.0378015,h0.4.spFly,126,0.03805987,0.000812442549148348
0.0363767,0.0387587,0.0374906,0.0389409,0.037846,0.0383259,0.0369902,0.038295,0.0388065,0.037603,h0.4.spFly,127,0.03794335,0.000841170918356603
0.0362754,0.0385908,0.0373418,0.0388319,0.0377683,0.0381441,0.0369336,0.0382114,0.0387102,0.0374966,h0.4.spFly,128,0.03783041,0.000828325700098968
0.0361132,0.0384452,0.0371948,0.0386089,0.0376183,0.038149,0.0368408,0.038067,0.03861,0.0374065,h0.4.spFly,129,0.03770537,0.000826621432969437
0.0361025,0.0383564,0.0370338,0.0384864,0.0375055,0.0380127,0.0366689,0.0380601,0.038448,0.0373164,h0.4.spFly,130,0.03759907,0.000815022132010332
0.036032,0.0382451,0.0369038,0.0383619,0.0374112,0.0378712,0.0365277,0.037975,0.0382761,0.0372361,h0.4.spFly,131,0.03748401,0.0008023997929129
0.0358867,0.0382095,0.0368694,0.0383,0.0372786,0.037725,0.0364256,0.0379783,0.0382095,0.0371575,h0.4.spFly,132,0.03740401,0.000826981687893457
0.035878,0.0381936,0.0367578,0.0381092,0.0372086,0.0376208,0.0362916,0.0378008,0.0379877,0.0370784,h0.4.spFly,133,0.03729265,0.000793713204921442
0.0358072,0.0380619,0.0365667,0.0380082,0.0371177,0.0375152,0.0362415,0.0376636,0.0378949,0.0370052,h0.4.spFly,134,0.03718821,0.000781468285344965
0.0357189,0.0380102,0.0365525,0.0379295,0.0370402,0.0374096,0.0361404,0.0375722,0.0377043,0.0369651,h0.4.spFly,135,0.03710429,0.000771013287751183
0.0356342,0.0379695,0.0364395,0.0378523,0.0369295,0.0373531,0.036113,0.0375223,0.0376341,0.0368831,h0.4.spFly,136,0.03703306,0.000777456705761378
0.0355791,0.0378004,0.0363576,0.0377274,0.036772,0.0373061,0.0359865,0.0374424,0.0374877,0.0368021,h0.4.spFly,137,0.03692613,0.000759562347744483
0.0354769,0.0377566,0.0362591,0.0377048,0.0366832,0.0372489,0.0359027,0.0374249,0.0374295,0.0367427,h0.4.spFly,138,0.03686293,0.000785116089151434
0.0354323,0.0377325,0.0361687,0.0376618,0.0365771,0.0371555,0.035809,0.0373323,0.0373231,0.0366596,h0.4.spFly,139,0.03678519,0.000789798837187181
0.0353205,0.0376076,0.036083,0.0375737,0.0364783,0.0370234,0.035659,0.0371385,0.0371895,0.0365763,h0.4.spFly,140,0.03666498,0.000784796388031104
0.0351909,0.0374926,0.0359249,0.0374565,0.0363758,0.0369138,0.0355963,0.0370628,0.0370971,0.0363665,h0.4.spFly,141,0.03654772,0.000789956547046876
0.0350466,0.0372835,0.0358268,0.0374018,0.0363082,0.0368207,0.0355109,0.036906,0.0369687,0.0362448,h0.4.spFly,142,0.0364318,0.000782713950871511
0.0349818,0.0372674,0.0357124,0.0373327,0.0362372,0.0367576,0.0354344,0.0368054,0.0369264,0.0361461,h0.4.spFly,143,0.03636014,0.000794647730758731
0.0348355,0.0371684,0.0356554,0.0371969,0.0361505,0.0366405,0.035371,0.0367606,0.0367734,0.0361331,h0.4.spFly,144,0.03626853,0.000787002823727815
0.034688,0.0371374,0.0356254,0.0371238,0.0360217,0.0364934,0.0352897,0.0366413,0.0366719,0.0360767,h0.4.spFly,145,0.03617693,0.000797375614890638
0.0345946,0.0370272,0.035597,0.0370889,0.0360072,0.0363206,0.0351727,0.0365217,0.036617,0.0360447,h0.4.spFly,146,0.03609916,0.000797370234932026
0.0344895,0.036972,0.0355227,0.0369701,0.0358613,0.0361538,0.0350673,0.0364168,0.0364537,0.0359552,h0.4.spFly,147,0.03598624,0.000794970618884049
0.0344226,0.036917,0.0354213,0.0368999,0.0358314,0.0360493,0.0349859,0.0362871,0.0363988,0.0358778,h0.4.spFly,148,0.03590911,0.000796299740396514
0.0344137,0.0367747,0.0353452,0.0368359,0.0357013,0.0359822,0.0349356,0.0361984,0.0363358,0.0357872,h0.4.spFly,149,0.035831,0.000773037555505697
0.034281,0.0368138,0.0351863,0.0367595,0.035503,0.0358503,0.0348193,0.0361664,0.0362257,0.0357393,h0.4.spFly,150,0.03573446,0.000813847513972981
0.0342502,0.0368439,0.0350816,0.0367009,0.03539,0.0358174,0.0348081,0.0360804,0.0361138,0.0356832,h0.4.spFly,151,0.03567695,0.000817239173817691
0.0342047,0.0368035,0.0350496,0.0366299,0.0353417,0.035806,0.0347971,0.0360554,0.0358847,0.0355126,h0.4.spFly,152,0.03560852,0.000803331114519759
0.0340969,0.0367096,0.0349455,0.0365928,0.0352821,0.0357006,0.0346985,0.0359724,0.0358163,0.0354056,h0.4.spFly,153,0.03552203,0.000815876657412818
0.0339973,0.0367142,0.0349096,0.0365548,0.0351859,0.0356073,0.0346675,0.0359292,0.0358115,0.0353061,h0.4.spFly,154,0.03546834,0.000837032524524055
0.0338204,0.0365712,0.0348059,0.0364813,0.0351175,0.0355642,0.0345937,0.035783,0.0356909,0.0351271,h0.4.spFly,155,0.03535552,0.000845372974622576
0.0337331,0.0365075,0.0347568,0.0363773,0.0349278,0.0353927,0.0345495,0.0356777,0.0356412,0.0350544,h0.4.spFly,156,0.0352618,0.000842222684989612
0.0337013,0.0365133,0.0346661,0.0362886,0.0348297,0.0353453,0.0344892,0.035469,0.0355431,0.034998,h0.4.spFly,157,0.03518436,0.000838839481664997
0.0335862,0.0364251,0.0346246,0.0363064,0.0348153,0.0353223,0.034363,0.0353554,0.0353824,0.034939,h0.4.spFly,158,0.03511197,0.000854530024243348
0.0335265,0.0363493,0.0345656,0.0362319,0.034793,0.0352853,0.0342806,0.0352353,0.0353695,0.0348531,h0.4.spFly,159,0.03504901,0.000851751874993859
